# Synthetic prototype data — not real customer bookings. DO NOT insert into public.bookings.
provider_id,date,city,service_id,service_name,booking_count,completed_count,cancelled_count,rejected_count,rating,active_jobs,daily_earnings_proxy
prov-gurgaon-moving-heavy-lifting-assistance,2026-07-20,Gurugram,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,4.99,1,975
prov-patna-elder-assistance-companionship,2026-07-20,Gurugram,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,4.73,1,874
prov-siliguri-18,2026-07-20,Gurugram,srv-soc-event-01,Community Event Sound & Electrical Setup,1,1,0,0,4.51,0,1690
prov-hyderabad-19,2026-07-20,Hyderabad,srv-carp-01,Carpentry & Furniture Assembly,0,0,0,0,4.97,0,0
prov-hyderabad-most-01,2026-07-20,Hyderabad,srv-clean-01,Full Home Deep Cleaning,0,0,0,0,4.73,0,0
prov-hyderabad-home-chef-meal-preparation,2026-07-20,Hyderabad,srv-elder-01,Elder Assistance & Companionship,3,3,0,0,5.0,1,1498
prov-indore-society-common-area-sanitization,2026-07-20,Hyderabad,srv-elder-01,Elder Assistance & Companionship,1,1,0,0,4.52,0,521
prov-pune-plumbing-repair-leakage-fix,2026-07-20,Hyderabad,srv-elder-01,Elder Assistance & Companionship,0,0,0,0,3.23,0,0
prov-visakhapatnam-wall-painting-waterproofing,2026-07-20,Hyderabad,srv-elder-01,Elder Assistance & Companionship,2,2,0,0,4.52,1,984
prov-hyderabad-carpentry-furniture-assembly,2026-07-20,Hyderabad,srv-paint-01,Wall Painting & Waterproofing,2,2,0,0,4.76,3,3743
prov-hyderabad-gardening-balcony-greenery,2026-07-20,Hyderabad,srv-pest-01,Organic Pest Control,0,0,0,0,4.93,0,0
prov-siliguri-gardening-balcony-greenery,2026-07-20,Hyderabad,srv-pest-01,Organic Pest Control,0,0,0,0,4.99,0,0
prov-chennai-most-02,2026-07-20,Hyderabad,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.47,0,0
prov-hyderabad-closet-organiser,2026-07-20,Hyderabad,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.77,0,0
prov-hyderabad-community-event-sound-electrical-setup,2026-07-20,Hyderabad,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.86,0,0
prov-hyderabad-moving-heavy-lifting-assistance,2026-07-20,Hyderabad,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.87,0,0
prov-ahmedabad-society-common-area-sanitization,2026-07-20,Hyderabad,srv-soc-clean-01,Society Common Area Sanitization,1,1,0,0,4.54,0,2564
prov-indore-elder-assistance-companionship,2026-07-20,Hyderabad,srv-soc-event-01,Community Event Sound & Electrical Setup,0,0,0,0,4.59,0,0
prov-lucknow-wall-painting-waterproofing,2026-07-20,Hyderabad,srv-soc-event-01,Community Event Sound & Electrical Setup,0,0,0,0,4.57,0,0
prov-siliguri-wall-painting-waterproofing,2026-07-20,Hyderabad,srv-soc-event-01,Community Event Sound & Electrical Setup,0,0,0,0,4.62,0,0
prov-delhi-elder-assistance-companionship,2026-07-20,Indore,srv-carp-01,Carpentry & Furniture Assembly,1,1,0,0,4.59,0,506
prov-indore-organic-pest-control,2026-07-20,Indore,srv-carp-01,Carpentry & Furniture Assembly,0,0,0,0,4.66,0,0
prov-indore-most-02,2026-07-20,Indore,srv-clean-01,Full Home Deep Cleaning,0,0,0,0,4.83,0,0
prov-indore-home-chef-meal-preparation,2026-07-20,Indore,srv-elder-01,Elder Assistance & Companionship,0,0,0,0,4.83,0,0
prov-indore-carpentry-furniture-assembly,2026-07-20,Indore,srv-paint-01,Wall Painting & Waterproofing,0,0,0,0,4.97,0,0
prov-kolkata-most-02,2026-07-20,Indore,srv-paint-01,Wall Painting & Waterproofing,0,0,0,0,4.63,0,0
prov-kolkata-plumbing-repair-leakage-fix,2026-07-20,Indore,srv-paint-01,Wall Painting & Waterproofing,0,0,0,0,4.59,0,0
prov-hyderabad-car-washing,2026-07-20,Indore,srv-pest-01,Organic Pest Control,3,2,1,0,4.68,4,1719
prov-indore-gardening-balcony-greenery,2026-07-20,Indore,srv-pest-01,Organic Pest Control,1,1,0,0,4.79,0,905
prov-ahmedabad-plumbing-repair-leakage-fix,2026-07-20,Indore,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,4.47,1,902
prov-indore-closet-organiser,2026-07-20,Indore,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.75,0,455
prov-indore-community-event-sound-electrical-setup,2026-07-20,Indore,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.89,0,0
prov-indore-moving-heavy-lifting-assistance,2026-07-20,Indore,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.87,0,0
prov-jaipur-plumbing-repair-leakage-fix,2026-07-20,Indore,srv-soc-clean-01,Society Common Area Sanitization,0,0,0,0,4.47,0,0
prov-delhi-organic-pest-control,2026-07-20,Indore,srv-soc-event-01,Community Event Sound & Electrical Setup,0,0,0,0,4.49,0,0
prov-bengaluru-organic-pest-control,2026-07-20,Jaipur,srv-clean-01,Full Home Deep Cleaning,2,2,0,0,4.49,1,2531
prov-jaipur-home-chef-meal-preparation,2026-07-20,Jaipur,srv-elder-01,Elder Assistance & Companionship,0,0,0,0,4.72,0,0
prov-siliguri-home-chef-meal-preparation,2026-07-20,Jaipur,srv-elder-01,Elder Assistance & Companionship,0,0,0,0,4.96,0,0
prov-mumbai-organic-pest-control,2026-07-20,Jaipur,srv-garden-01,Gardening & Balcony Greenery,2,2,0,0,4.48,1,957
prov-jaipur-carpentry-furniture-assembly,2026-07-20,Jaipur,srv-paint-01,Wall Painting & Waterproofing,1,1,0,0,4.82,0,1931
prov-jaipur-gardening-balcony-greenery,2026-07-20,Jaipur,srv-pest-01,Organic Pest Control,2,2,0,0,4.97,1,1806
prov-jaipur-community-event-sound-electrical-setup,2026-07-20,Jaipur,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.81,0,0
prov-jaipur-most-02,2026-07-20,Jaipur,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.89,0,0
prov-jaipur-moving-heavy-lifting-assistance,2026-07-20,Jaipur,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,5.0,1,880
prov-siliguri-community-event-sound-electrical-setup,2026-07-20,Jaipur,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.86,0,439
prov-bengaluru-wall-painting-waterproofing,2026-07-20,Kochi,srv-ac-01,AC Deep Foam Jet Servicing,0,0,0,0,4.71,0,0
prov-chennai-plumbing-repair-leakage-fix,2026-07-20,Kochi,srv-ac-01,AC Deep Foam Jet Servicing,0,0,0,0,4.49,0,0
prov-gurgaon-08,2026-07-20,Kochi,srv-clean-01,Full Home Deep Cleaning,0,0,0,0,4.54,0,0
prov-mumbai-most-01,2026-07-20,Kochi,srv-clean-01,Full Home Deep Cleaning,0,0,0,0,4.47,0,0
prov-sunita-06,2026-07-20,Kochi,srv-clean-01,Full Home Deep Cleaning,0,0,0,0,4.51,5,0
prov-jaipur-wall-painting-waterproofing,2026-07-20,Kochi,srv-cook-01,Home Chef & Meal Preparation,2,2,0,0,4.6,1,1285
prov-pune-elder-assistance-companionship,2026-07-20,Kochi,srv-elec-01,Electrical Repair & Wiring,1,1,0,0,4.58,0,422
prov-chennai-organic-pest-control,2026-07-20,Kochi,srv-garden-01,Gardening & Balcony Greenery,1,1,0,0,4.7,0,540
prov-kolkata-wall-painting-waterproofing,2026-07-20,Kochi,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,3,2,1,0,4.71,1,7365
prov-patna-organic-pest-control,2026-07-20,Kolkata,srv-ac-01,AC Deep Foam Jet Servicing,2,2,0,0,4.55,1,1414
prov-jaipur-car-washing,2026-07-20,Kolkata,srv-clean-01,Full Home Deep Cleaning,1,1,0,0,4.57,0,1385
prov-kolkata-most-01,2026-07-20,Kolkata,srv-clean-01,Full Home Deep Cleaning,2,2,0,0,4.69,4,2839
prov-kolkata-home-chef-meal-preparation,2026-07-20,Kolkata,srv-elder-01,Elder Assistance & Companionship,7,4,1,2,4.81,6,1947
prov-ahmedabad-most-02,2026-07-20,Kolkata,srv-elec-01,Electrical Repair & Wiring,1,1,0,0,4.61,0,434
prov-patna-plumbing-repair-leakage-fix,2026-07-20,Kolkata,srv-elec-01,Electrical Repair & Wiring,1,1,0,0,4.58,0,375
prov-visakhapatnam-elder-assistance-companionship,2026-07-20,Kolkata,srv-elec-01,Electrical Repair & Wiring,1,1,0,0,4.45,0,408
prov-jaipur-closet-organiser,2026-07-20,Kolkata,srv-garden-01,Gardening & Balcony Greenery,0,0,0,0,4.7,0,0
prov-kolkata-17,2026-07-20,Kolkata,srv-garden-01,Gardening & Balcony Greenery,1,1,0,0,5.0,0,483
prov-lucknow-most-01,2026-07-20,Kolkata,srv-garden-01,Gardening & Balcony Greenery,2,2,0,0,4.56,1,1005
prov-chennai-society-common-area-sanitization,2026-07-20,Kolkata,srv-move-01,Moving & Heavy Lifting Assistance,4,4,0,0,4.52,2,3493
prov-kolkata-carpentry-furniture-assembly,2026-07-20,Kolkata,srv-paint-01,Wall Painting & Waterproofing,2,2,0,0,4.83,1,4102
prov-kolkata-gardening-balcony-greenery,2026-07-20,Kolkata,srv-pest-01,Organic Pest Control,0,0,0,0,4.69,0,0
prov-kolkata-closet-organiser,2026-07-20,Kolkata,srv-plumb-01,Plumbing Repair & Leakage Fix,3,3,0,0,4.83,1,1283
prov-kolkata-community-event-sound-electrical-setup,2026-07-20,Kolkata,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.96,0,0
prov-kolkata-moving-heavy-lifting-assistance,2026-07-20,Kolkata,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,4.71,1,960
prov-siliguri-moving-heavy-lifting-assistance,2026-07-20,Kolkata,srv-plumb-01,Plumbing Repair & Leakage Fix,3,3,0,0,4.74,1,1346
prov-lucknow-most-02,2026-07-20,Lucknow,srv-clean-01,Full Home Deep Cleaning,1,1,0,0,4.72,0,1276
prov-lucknow-home-chef-meal-preparation,2026-07-20,Lucknow,srv-elder-01,Elder Assistance & Companionship,2,1,1,0,5.0,1,498
prov-visakhapatnam-society-common-area-sanitization,2026-07-20,Lucknow,srv-elder-01,Elder Assistance & Companionship,0,0,0,0,4.6,0,0
prov-lucknow-carpentry-furniture-assembly,2026-07-20,Lucknow,srv-paint-01,Wall Painting & Waterproofing,1,1,0,0,4.93,0,1930
prov-lucknow-gardening-balcony-greenery,2026-07-20,Lucknow,srv-pest-01,Organic Pest Control,2,2,0,0,4.92,1,1806
prov-lucknow-closet-organiser,2026-07-20,Lucknow,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,5.0,0,0
prov-lucknow-community-event-sound-electrical-setup,2026-07-20,Lucknow,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,4.74,1,957
prov-lucknow-moving-heavy-lifting-assistance,2026-07-20,Lucknow,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,4.8,1,820
prov-siliguri-closet-organiser,2026-07-20,Lucknow,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.88,0,492
prov-mumbai-car-washing,2026-07-20,Lucknow,srv-soc-clean-01,Society Common Area Sanitization,0,0,0,0,4.56,0,0
prov-gurgaon-plumbing-repair-leakage-fix,2026-07-20,Mumbai,srv-clean-01,Full Home Deep Cleaning,0,0,0,0,4.64,0,0
prov-mumbai-09,2026-07-20,Mumbai,srv-clean-01,Full Home Deep Cleaning,0,0,0,0,5.0,0,0
prov-mumbai-most-02,2026-07-20,Mumbai,srv-clean-01,Full Home Deep Cleaning,1,1,0,0,4.79,0,1171
prov-mumbai-home-chef-meal-preparation,2026-07-20,Mumbai,srv-elder-01,Elder Assistance & Companionship,2,2,0,0,4.82,1,928
prov-hyderabad-elder-assistance-companionship,2026-07-20,Mumbai,srv-elec-01,Electrical Repair & Wiring,1,1,0,0,4.73,0,375
prov-mumbai-carpentry-furniture-assembly,2026-07-20,Mumbai,srv-paint-01,Wall Painting & Waterproofing,1,1,0,0,4.81,0,2055
prov-mumbai-gardening-balcony-greenery,2026-07-20,Mumbai,srv-pest-01,Organic Pest Control,2,2,0,0,4.81,1,1663
prov-mumbai-closet-organiser,2026-07-20,Mumbai,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.72,0,424
prov-mumbai-community-event-sound-electrical-setup,2026-07-20,Mumbai,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.71,0,425
prov-mumbai-moving-heavy-lifting-assistance,2026-07-20,Mumbai,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.94,0,471
prov-gurgaon-organic-pest-control,2026-07-20,Mumbai,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,2,0,0,4.7,1,6425
prov-siliguri-most-01,2026-07-20,Nagpur,srv-carp-01,Carpentry & Furniture Assembly,0,0,0,0,4.5,5,0
prov-bengaluru-car-washing,2026-07-20,Nagpur,srv-paint-01,Wall Painting & Waterproofing,0,0,0,0,4.52,0,0
prov-chennai-elder-assistance-companionship,2026-07-20,Nagpur,srv-pest-01,Organic Pest Control,0,0,0,0,4.73,0,0
prov-pune-wall-painting-waterproofing,2026-07-20,Nagpur,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.54,0,0
prov-chennai-car-washing,2026-07-20,Nagpur,srv-soc-clean-01,Society Common Area Sanitization,2,2,0,0,4.46,1,5438
prov-rahul-02,2026-07-20,Nagpur,srv-soc-clean-01,Society Common Area Sanitization,4,4,0,0,4.58,2,10176
prov-visakhapatnam-car-washing,2026-07-20,Nagpur,srv-soc-event-01,Community Event Sound & Electrical Setup,0,0,0,0,4.52,0,0
prov-bengaluru-elder-assistance-companionship,2026-07-20,Patna,srv-ac-01,AC Deep Foam Jet Servicing,3,3,0,0,4.71,1,2012
prov-gurgaon-most-01,2026-07-20,Patna,srv-clean-01,Full Home Deep Cleaning,2,2,0,0,4.59,1,2757
prov-patna-most-02,2026-07-20,Patna,srv-clean-01,Full Home Deep Cleaning,1,1,0,0,4.78,0,1274
prov-rahul-05,2026-07-20,Patna,srv-cook-01,Home Chef & Meal Preparation,1,1,0,0,4.88,0,622
prov-patna-home-chef-meal-preparation,2026-07-20,Patna,srv-elder-01,Elder Assistance & Companionship,1,1,0,0,4.96,0,512
prov-indore-plumbing-repair-leakage-fix,2026-07-20,Patna,srv-elec-01,Electrical Repair & Wiring,1,1,0,0,4.7,0,383
prov-jaipur-elder-assistance-companionship,2026-07-20,Patna,srv-garden-01,Gardening & Balcony Greenery,0,0,0,0,4.64,0,0
prov-hyderabad-most-02,2026-07-20,Patna,srv-move-01,Moving & Heavy Lifting Assistance,0,0,0,0,4.62,0,0
prov-kolkata-elder-assistance-companionship,2026-07-20,Patna,srv-move-01,Moving & Heavy Lifting Assistance,0,0,0,0,4.48,5,0
prov-patna-carpentry-furniture-assembly,2026-07-20,Patna,srv-paint-01,Wall Painting & Waterproofing,0,0,0,0,5.0,0,0
prov-patna-gardening-balcony-greenery,2026-07-20,Patna,srv-pest-01,Organic Pest Control,0,0,0,0,4.82,5,0
prov-patna-closet-organiser,2026-07-20,Patna,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,4.88,1,943
prov-patna-community-event-sound-electrical-setup,2026-07-20,Patna,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.97,0,462
prov-patna-moving-heavy-lifting-assistance,2026-07-20,Patna,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.94,0,0
prov-patna-15,2026-07-20,Patna,srv-soc-event-01,Community Event Sound & Electrical Setup,1,1,0,0,5.0,0,1744
prov-vizag-most-01,2026-07-20,Patna,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,1,1,0,0,4.6,0,3152
prov-pune-most-01,2026-07-20,Pune,srv-clean-01,Full Home Deep Cleaning,2,2,0,0,4.71,1,2605
prov-pune-home-chef-meal-preparation,2026-07-20,Pune,srv-elder-01,Elder Assistance & Companionship,0,0,0,0,4.8,0,0
prov-jaipur-most-01,2026-07-20,Pune,srv-garden-01,Gardening & Balcony Greenery,3,3,0,0,4.66,1,1627
prov-lucknow-society-common-area-sanitization,2026-07-20,Pune,srv-move-01,Moving & Heavy Lifting Assistance,0,0,0,0,3.45,0,0
prov-pune-11,2026-07-20,Pune,srv-paint-01,Wall Painting & Waterproofing,0,0,0,0,4.91,0,0
prov-pune-carpentry-furniture-assembly,2026-07-20,Pune,srv-paint-01,Wall Painting & Waterproofing,1,1,0,0,5.0,0,1850
prov-siliguri-carpentry-furniture-assembly,2026-07-20,Pune,srv-paint-01,Wall Painting & Waterproofing,0,0,0,0,4.77,0,0
prov-pune-gardening-balcony-greenery,2026-07-20,Pune,srv-pest-01,Organic Pest Control,1,1,0,0,4.85,0,976
prov-pune-closet-organiser,2026-07-20,Pune,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.72,0,0
prov-pune-community-event-sound-electrical-setup,2026-07-20,Pune,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,4.85,1,907
prov-pune-moving-heavy-lifting-assistance,2026-07-20,Pune,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.86,0,420
prov-ahmedabad-wall-painting-waterproofing,2026-07-20,Pune,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,0,0,0,0,4.65,0,0
prov-indore-14,2026-07-20,Surat,srv-paint-01,Wall Painting & Waterproofing,2,2,0,0,4.61,1,4002
prov-mumbai-wall-painting-waterproofing,2026-07-20,Surat,srv-paint-01,Wall Painting & Waterproofing,1,1,0,0,4.51,0,1848
prov-patna-society-common-area-sanitization,2026-07-20,Surat,srv-paint-01,Wall Painting & Waterproofing,3,3,0,0,4.53,1,5905
prov-pune-most-02,2026-07-20,Surat,srv-pest-01,Organic Pest Control,2,2,0,0,4.52,1,1774
prov-bengaluru-plumbing-repair-leakage-fix,2026-07-20,Surat,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.63,0,0
prov-ahmedabad-car-washing,2026-07-20,Surat,srv-soc-event-01,Community Event Sound & Electrical Setup,0,0,0,0,4.66,0,0
prov-patna-most-01,2026-07-20,Surat,srv-soc-event-01,Community Event Sound & Electrical Setup,2,2,0,0,4.69,1,3658
prov-hyderabad-wall-painting-waterproofing,2026-07-20,Vadodara,srv-ac-01,AC Deep Foam Jet Servicing,4,4,0,0,4.73,1,2653
prov-mumbai-society-common-area-sanitization,2026-07-20,Vadodara,srv-ac-01,AC Deep Foam Jet Servicing,0,0,0,0,4.71,0,0
prov-neha-04,2026-07-20,Vadodara,srv-cook-01,Home Chef & Meal Preparation,3,3,0,0,4.57,1,1763
prov-pune-car-washing,2026-07-20,Vadodara,srv-cook-01,Home Chef & Meal Preparation,3,3,0,0,4.6,1,1945
prov-pune-organic-pest-control,2026-07-20,Visakhapatnam,srv-ac-01,AC Deep Foam Jet Servicing,0,0,0,0,4.57,0,0
prov-delhi-wall-painting-waterproofing,2026-07-20,Visakhapatnam,srv-clean-01,Full Home Deep Cleaning,2,2,0,0,4.62,1,2343
prov-vizag-most-02,2026-07-20,Visakhapatnam,srv-clean-01,Full Home Deep Cleaning,0,0,0,0,4.89,0,0
prov-mumbai-elder-assistance-companionship,2026-07-20,Visakhapatnam,srv-cook-01,Home Chef & Meal Preparation,0,0,0,0,4.48,0,0
prov-vizag-13,2026-07-20,Visakhapatnam,srv-cook-01,Home Chef & Meal Preparation,2,2,0,0,5.0,1,1248
prov-visakhapatnam-home-chef-meal-preparation,2026-07-20,Visakhapatnam,srv-elder-01,Elder Assistance & Companionship,0,0,0,0,4.84,0,0
prov-mumbai-most-03,2026-07-20,Visakhapatnam,srv-elec-01,Electrical Repair & Wiring,2,2,0,0,4.63,1,794
prov-lucknow-16,2026-07-20,Visakhapatnam,srv-garden-01,Gardening & Balcony Greenery,1,1,0,0,4.67,0,475
prov-siliguri-society-common-area-sanitization,2026-07-20,Visakhapatnam,srv-move-01,Moving & Heavy Lifting Assistance,2,2,0,0,4.48,1,1441
prov-visakhapatnam-carpentry-furniture-assembly,2026-07-20,Visakhapatnam,srv-paint-01,Wall Painting & Waterproofing,0,0,0,0,4.96,0,0
prov-visakhapatnam-gardening-balcony-greenery,2026-07-20,Visakhapatnam,srv-pest-01,Organic Pest Control,2,2,0,0,4.82,1,1675
prov-visakhapatnam-closet-organiser,2026-07-20,Visakhapatnam,srv-plumb-01,Plumbing Repair & Leakage Fix,5,5,0,0,4.81,2,2410
prov-visakhapatnam-community-event-sound-electrical-setup,2026-07-20,Visakhapatnam,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,4.92,1,929
prov-visakhapatnam-moving-heavy-lifting-assistance,2026-07-20,Visakhapatnam,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,4.83,1,848
prov-delhi-plumbing-repair-leakage-fix,2026-07-20,Visakhapatnam,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,1,1,0,0,4.59,0,3502
prov-kolkata-car-washing,2026-07-20,Visakhapatnam,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,0,0,0,0,4.51,0,0
prov-lucknow-organic-pest-control,2026-07-20,Visakhapatnam,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,1,1,0,0,4.74,0,3264
prov-ahmedabad-most-01,2026-07-21,Ahmedabad,srv-clean-01,Full Home Deep Cleaning,2,1,1,0,4.79,1,1265
prov-ahmedabad-home-chef-meal-preparation,2026-07-21,Ahmedabad,srv-elder-01,Elder Assistance & Companionship,0,0,0,0,4.94,0,0
prov-bengaluru-society-common-area-sanitization,2026-07-21,Ahmedabad,srv-elder-01,Elder Assistance & Companionship,0,0,0,0,4.66,0,0
prov-delhi-car-washing,2026-07-21,Ahmedabad,srv-elder-01,Elder Assistance & Companionship,1,1,0,0,4.53,0,530
prov-lucknow-plumbing-repair-leakage-fix,2026-07-21,Ahmedabad,srv-elder-01,Elder Assistance & Companionship,0,0,0,0,4.71,0,0
prov-ahmedabad-carpentry-furniture-assembly,2026-07-21,Ahmedabad,srv-paint-01,Wall Painting & Waterproofing,1,1,0,0,4.77,0,1966
prov-ahmedabad-gardening-balcony-greenery,2026-07-21,Ahmedabad,srv-pest-01,Organic Pest Control,5,5,0,0,4.8,2,4184
prov-hyderabad-organic-pest-control,2026-07-21,Ahmedabad,srv-pest-01,Organic Pest Control,0,0,0,0,4.7,0,0
prov-siliguri-organic-pest-control,2026-07-21,Ahmedabad,srv-pest-01,Organic Pest Control,3,3,0,0,4.73,1,2555
prov-ahmedabad-closet-organiser,2026-07-21,Ahmedabad,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.87,0,0
prov-ahmedabad-community-event-sound-electrical-setup,2026-07-21,Ahmedabad,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,4.7,1,905
prov-ahmedabad-moving-heavy-lifting-assistance,2026-07-21,Ahmedabad,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,5.0,1,836
prov-indore-wall-painting-waterproofing,2026-07-21,Ahmedabad,srv-plumb-01,Plumbing Repair & Leakage Fix,3,3,0,0,4.64,1,1440
prov-ahmedabad-elder-assistance-companionship,2026-07-21,Ahmedabad,srv-soc-clean-01,Society Common Area Sanitization,1,1,0,0,4.64,0,2341
prov-bengaluru-most-01,2026-07-21,Bengaluru,srv-clean-01,Full Home Deep Cleaning,1,1,0,0,4.69,0,1341
prov-bengaluru-most-03,2026-07-21,Bengaluru,srv-clean-01,Full Home Deep Cleaning,0,0,0,0,4.84,0,0
prov-rajesh-01,2026-07-21,Bengaluru,srv-clean-01,Full Home Deep Cleaning,2,2,0,0,4.95,1,2343
prov-bengaluru-home-chef-meal-preparation,2026-07-21,Bengaluru,srv-elder-01,Elder Assistance & Companionship,2,2,0,0,4.99,1,1029
prov-bengaluru-carpentry-furniture-assembly,2026-07-21,Bengaluru,srv-paint-01,Wall Painting & Waterproofing,0,0,0,0,4.81,5,0
prov-kolkata-society-common-area-sanitization,2026-07-21,Bengaluru,srv-paint-01,Wall Painting & Waterproofing,3,3,0,0,4.52,1,6155
prov-siliguri-car-washing,2026-07-21,Bengaluru,srv-paint-01,Wall Painting & Waterproofing,0,0,0,0,4.71,0,0
prov-bengaluru-gardening-balcony-greenery,2026-07-21,Bengaluru,srv-pest-01,Organic Pest Control,0,0,0,0,4.89,0,0
prov-bengaluru-closet-organiser,2026-07-21,Bengaluru,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.7,0,0
prov-bengaluru-community-event-sound-electrical-setup,2026-07-21,Bengaluru,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.69,0,0
prov-bengaluru-moving-heavy-lifting-assistance,2026-07-21,Bengaluru,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.86,0,432
prov-chennai-12,2026-07-21,Bengaluru,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.48,0,0
prov-visakhapatnam-plumbing-repair-leakage-fix,2026-07-21,Bhopal,srv-carp-01,Carpentry & Furniture Assembly,0,0,0,0,4.46,0,0
prov-jaipur-society-common-area-sanitization,2026-07-21,Bhopal,srv-elder-01,Elder Assistance & Companionship,1,1,0,0,4.7,0,491
prov-patna-car-washing,2026-07-21,Bhopal,srv-pest-01,Organic Pest Control,1,1,0,0,4.62,0,910
prov-lucknow-car-washing,2026-07-21,Bhopal,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.56,5,0
prov-siliguri-elder-assistance-companionship,2026-07-21,Bhopal,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,4.7,1,871
prov-chennai-most-01,2026-07-21,Chennai,srv-clean-01,Full Home Deep Cleaning,0,0,0,0,4.79,0,0
prov-hyderabad-plumbing-repair-leakage-fix,2026-07-21,Chennai,srv-clean-01,Full Home Deep Cleaning,0,0,0,0,4.73,0,0
prov-delhi-society-common-area-sanitization,2026-07-21,Chennai,srv-cook-01,Home Chef & Meal Preparation,1,1,0,0,3.73,0,590
prov-visakhapatnam-organic-pest-control,2026-07-21,Chennai,srv-cook-01,Home Chef & Meal Preparation,1,1,0,0,4.69,0,634
prov-chennai-home-chef-meal-preparation,2026-07-21,Chennai,srv-elder-01,Elder Assistance & Companionship,1,1,0,0,4.83,0,508
prov-kolkata-organic-pest-control,2026-07-21,Chennai,srv-elec-01,Electrical Repair & Wiring,1,1,0,0,4.64,0,403
